index,cid,smiles,hepatotoxicity,score,set
850,135398742,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O,True,3.0,TRAIN
851,24795069,COc1c(OC)cc2c(c1)CCN1C[C@@H](CC(C)C)[C@H](OC(=O)[C@@H](N)C(C)C)C[C@H]21,False,3.0,TRAIN
852,119098679,CC(C)CC(O)C(=O)NO,True,3.0,TRAIN
853,135413535,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c1nc(N)[nH]c2=O,True,3.0,TRAIN
854,3121,CCCC(CCC)C(=O)O,True,3.0,TEST
855,454216,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(c(O)c3C(=O)c4c(cccc4OC)C(=O)c3c2O)[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1,False,3.0,TRAIN
856,60846,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2n[nH]nn2)cc1)[C@H](C(=O)O)C(C)C,True,3.0,VALIDATION
857,3081361,COc1c(OCC2CCN(C)CC2)cc2ncnc(Nc3c(F)cc(Br)cc3)c2c1,True,3.0,VALIDATION
858,135400189,CCCc1nc(C)c2c(=O)[nH]c(-c3c(OCC)ccc(S(=O)(=O)N4CCN(CC)CC4)c3)nn12,True,3.0,VALIDATION
859,170361,c1cnc2cc3c(cc2n1)C1CNCC3C1,True,3.0,TRAIN
860,42611257,CCCS(=O)(=O)Nc1c(F)c(C(=O)c2c[nH]c3c2cc(-c2ccc(Cl)cc2)cn3)c(F)cc1,True,3.0,TRAIN
861,5656,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,True,3.0,TRAIN
862,2520,COc1c(OC)cc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)cc2)C(C)C)cc1,True,3.0,TRAIN
863,5665,C=CC(N)CCC(=O)O,True,3.0,TRAIN
864,6918314,N#Cc1cc2c(cc1)[nH]cc2CCCCN1CCN(c2cc3c(cc2)oc(C(N)=O)c3)CC1,False,3.0,TRAIN
865,13342,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3c(OC)cc4c(c3)[C@@]35CCN6CC=C[C@@](CC)([C@@H](OC(C)=O)[C@](O)(C(=O)OC)[C@@H]3N4C)[C@H]65)C2)C1,False,3.0,TRAIN
866,5978,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3c(OC)cc4c(c3)[C@@]35CCN6CC=C[C@@](CC)([C@@H](OC(C)=O)[C@](O)(C(=O)OC)[C@@H]3N4C=O)[C@H]65)C2)C1,True,3.0,TRAIN
867,5311497,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1c(OC)cc3c(c1)[C@@]14CCN5CC=C[C@@](CC)([C@@H](OC(C)=O)[C@](O)(C(=O)OC)[C@@H]1N3C)[C@H]54)C2,True,3.0,TEST
868,24776445,CS(=O)(=O)c1cc(Cl)c(C(=O)Nc2cc(-c3ccccn3)c(Cl)cc2)cc1,True,3.0,TRAIN
869,445354,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,True,3.0,TRAIN
870,10077130,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ncc(-c2cc(F)ccc2)cc1,False,3.0,TRAIN
871,71616,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1c(F)cc(F)cc1,True,3.0,TRAIN
872,5311,O=C(CCCCCCC(=O)Nc1ccccc1)NO,False,3.0,TRAIN
873,9966051,Cc1cc(C)c(Sc2ccccc2N2CCNCC2)cc1,True,3.0,TRAIN
874,71602803,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,True,3.0,TRAIN
875,54678486,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,True,3.0,TRAIN
876,8969,COC(=O)[C@@H]1[C@H]2C[C@H]3c4c(CCN3C[C@@H]2CC[C@@H]1O)c1ccccc1[nH]4,False,3.0,TEST
877,5717,COc1c(Cc2cn(C)c3c2cc(NC(=O)OC2CCCC2)cc3)ccc(C(=O)NS(=O)(=O)c2ccccc2C)c1,True,3.0,TRAIN
878,60855,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,False,3.0,TRAIN
879,135565884,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,True,3.0,TRAIN
880,35370,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,True,3.0,TRAIN
881,60490,CC(c1cc2ccccc2s1)N(O)C(N)=O,True,3.0,TEST
882,60854,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,True,3.0,VALIDATION
883,68740,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,True,3.0,TEST
884,60857,CN(C)CCc1c[nH]c2c1cc(C[C@H]1COC(=O)N1)cc2,True,3.0,TRAIN
885,5732,Cc1ccc(-c2c(CC(=O)N(C)C)n3cc(C)ccc3n2)cc1,True,3.0,TEST
886,5734,NS(=O)(=O)Cc1noc2ccccc12,True,3.0,TRAIN
887,150311,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,True,3.0,TRAIN
888,681,NCCc1cc(O)c(O)cc1,True,1.0,TRAIN
889,6251,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,False,0.0,TRAIN
890,34870,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,False,0.0,TEST
891,2148,Nc1ccc(C(=O)NCC(=O)O)cc1,False,1.0,VALIDATION
892,444,CC(NC(C)(C)C)C(=O)c1cc(Cl)ccc1,True,3.0,TRAIN
893,5481173,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,True,3.0,TEST
894,54680690,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,True,3.0,TRAIN
895,10100,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,True,3.0,TRAIN
896,3100,CN(C)CCOC(c1ccccc1)c1ccccc1,False,1.0,TRAIN
897,3748,CC(C)NNC(=O)c1ccncc1,False,0.0,TRAIN
898,169870,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,True,1.0,TRAIN
899,4737,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,True,3.0,VALIDATION
900,4746,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,True,3.0,TEST
901,5983,CNC(=O)Oc1cc2c(cc1)N(C)[C@H]1N(C)CC[C@@]21C,True,1.0,TRAIN
902,7028,CN[C@@H](C)[C@@H](O)c1ccccc1,False,0.0,TRAIN
903,3005573,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,True,3.0,TRAIN
904,1046,NC(=O)c1nccnc1,True,3.0,TEST
905,2764,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,True,3.0,TRAIN
906,3779,CC(C)NCC(O)c1cc(O)c(O)cc1,False,0.0,TEST
907,6503,NC(CO)(CO)CO,True,3.0,TRAIN
908,4723,NC1=NC(=O)C(c2ccccc2)O1,True,3.0,TRAIN
909,447043,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,True,3.0,TRAIN
910,446541,COc1c(C/C=C(\C)CCC(=O)O)c(O)c2C(=O)OCc2c1C,True,3.0,TRAIN
911,5793,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,False,3.0,TRAIN
912,444795,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,True,3.0,TRAIN
913,638678,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,False,1.0,TRAIN
914,24014,Cl[Cu]Cl,True,3.0,TRAIN
915,5462501,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,True,3.0,TEST
916,31378,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,True,1.0,TEST
917,54675783,CN(C)c1c2C[C@H]3C[C@H]4[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]4(O)C(=O)C3=C(O)c2c(O)cc1,True,3.0,TRAIN
918,3741,O=C(NCC(O)CO)c1c(I)c(N(CCO)C(=O)CO)c(I)c(C(=O)NCC(O)CO)c1I,False,0.0,TRAIN
919,5775,Cc1ccc(N(CC2=NCCN2)c2cc(O)ccc2)cc1,False,0.0,TRAIN
920,5281107,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,True,3.0,TRAIN
921,3406,Cc1c[nH]nc1,True,3.0,TRAIN
922,4649,Nc1cc(O)c(C(=O)O)cc1,True,3.0,TRAIN
923,39941,CC(C(=O)O)c1cc2c(cc1)oc(-c1ccc(Cl)cc1)n2,False,0.0,TRAIN
924,5284632,O=C(OC1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,False,0.0,TRAIN
925,60726,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,False,0.0,TRAIN
926,135398508,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c1nc(N)[nH]c2=O,True,3.0,TRAIN
927,3156,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,False,0.0,VALIDATION
928,15250,CC(C)Cc1ccc(CC(=O)O)cc1,True,1.0,TRAIN
929,3948,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,True,3.0,TRAIN
930,4201,N=c1nc(N2CCCCC2)cc(N)n1O,False,1.0,TRAIN
931,5284596,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,False,0.0,TRAIN
932,54675779,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(cccc4O)[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,True,1.0,TRAIN
933,5340,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False,0.0,TEST
934,38409,O=C(O)COc1c(Cl)c(Cl)c(C(=O)c2cccs2)cc1,False,1.0,TRAIN
935,153994,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(Cl)c(Cl)ccc1,False,3.0,TRAIN
936,62959,NC1[C@H]2CN(c3c(F)cc4c(=O)c(C(=O)O)cn(-c5c(F)cc(F)cc5)c4n3)C[C@@H]12,True,3.0,TRAIN
937,219024,CNC(=O)c1cn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)nc1,False,3.0,TRAIN
938,5719,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,True,3.0,TRAIN
939,3038498,CC(C)c1c(OCOP(=O)(O)O)c(C(C)C)ccc1,True,3.0,TRAIN
940,9838022,CC[C@@H](c1cc(O)ccc1)[C@@H](C)CN(C)C,False,3.0,VALIDATION
941,64929,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,True,3.0,TRAIN
942,151166,Cc1cc(CC(=O)O)c(Nc2c(F)cccc2Cl)cc1,True,1.0,TRAIN
943,60919,Cc1nc(C)c2CCC(=O)N(Cc3ccc(-c4ccccc4-c4n[nH]nn4)cc3)c2n1,False,0.0,TRAIN
944,31315,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,True,1.0,TRAIN
945,30951,C=CCOc1c(Cl)cc(CC(=O)O)cc1,False,1.0,TRAIN
946,153270,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,False,0.0,TRAIN
947,11033,NC(=O)NS(=O)(=O)c1ccc(N)cc1,False,1.0,VALIDATION
948,71467,CC(COc1ccccc1)NN,False,1.0,TRAIN
949,2479,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,True,3.0,TRAIN
950,3520,N=C(N)N,False,0.0,TRAIN
951,4058,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,True,3.0,TRAIN
952,4095,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,True,3.0,TRAIN
953,3162,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,False,3.0,TRAIN
954,2370,CC(C[N+](C)(C)C)OC(N)=O,False,3.0,TRAIN
955,5745,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,True,1.0,TRAIN
956,439260,NC[C@H](O)c1cc(O)c(O)cc1,False,3.0,TRAIN
957,3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,False,0.0,TEST
958,5816,CNC[C@H](O)c1cc(O)c(O)cc1,False,3.0,TEST
959,5314,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,True,3.0,TRAIN
960,32281,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,False,3.0,TRAIN
961,4934,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,False,0.0,TRAIN
962,6049,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,True,3.0,TRAIN
963,2140,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,False,3.0,TEST
964,4032,CNC1(C)C2CCC(C2)C1(C)C,False,0.0,TRAIN
965,3292,CCN1C(=O)NC(c2ccccc2)C1=O,True,3.0,TRAIN
966,7699,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,False,3.0,TRAIN
967,75905,C=Cc1ccc(S(=O)(=O)O)cc1,False,3.0,TRAIN
968,3038,NS(=O)(=O)c1cc(S(N)(=O)=O)c(Cl)c(Cl)c1,True,3.0,TRAIN
969,9034,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,True,3.0,TRAIN
970,3647,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,True,3.0,TRAIN
971,30487,C[C@H]1[C@H](c2ccccc2)OCCN1C,False,3.0,TRAIN
972,3518,NC(N)=NCCN1CCCCCCC1,False,0.0,TRAIN
973,5311017,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,False,3.0,TRAIN
974,4174,CC(C)(C(=O)c1cnccc1)c1cnccc1,False,3.0,TEST
975,3354,Cc1c(-c2ccccc2)oc2c(cccc2C(=O)OCCN2CCCCC2)c1=O,False,3.0,TRAIN
976,3821,CNC1(c2ccccc2Cl)CCCCC1=O,True,3.0,TRAIN
977,3019,CC1=NS(=O)(=O)c2c(ccc(Cl)c2)N1,True,3.0,TRAIN
978,441289,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,False,3.0,TEST
979,9853654,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,False,1.0,TRAIN
980,5403,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,False,0.0,TRAIN
981,3053,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,False,0.0,TRAIN
982,11333,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,False,0.0,TRAIN
983,16850,O=C1OC2(c3ccc(O)cc3Oc3c2ccc(O)c3)c2ccccc12,False,3.0,TRAIN
984,441350,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,False,0.0,TRAIN
985,5280453,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,False,3.0,TRAIN
986,16078,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,True,3.0,TRAIN
987,1990,CC(=O)NO,False,3.0,TEST
988,39765,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,False,3.0,TRAIN
989,5526,NCC1CCC(C(=O)O)CC1,False,3.0,TRAIN
990,4197,Cc1c(-c2ccncc2)cc(C#N)c(=O)[nH]1,True,3.0,TRAIN
991,3341,Oc1ccc(C2CNCCc3c(Cl)c(O)c(O)cc32)cc1,False,3.0,TRAIN
992,107807,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,True,3.0,TRAIN
993,37720,O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O,True,3.0,TRAIN
994,441290,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,False,3.0,TRAIN
995,60753,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,False,3.0,TRAIN
996,5210,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,True,3.0,TRAIN
997,174,OCCO,True,3.0,VALIDATION
998,60937,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,False,3.0,TRAIN
999,448812,NC(=O)[C@@H]1CSSCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]2C(=O)N1,True,3.0,TRAIN
1000,443879,Cc1cc([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c(O)cc1,False,3.0,TRAIN
1001,5281104,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,True,3.0,TRAIN
1002,92722,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,False,3.0,TRAIN
1003,60947,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,False,3.0,TRAIN
1004,60961,Nc1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1,False,3.0,TRAIN
1005,2083,CC(C)(C)NCC(O)c1cc(CO)c(O)cc1,True,3.0,TRAIN
1006,77992,CN[C@@H]1CCc2c(C1)c1c(ccc(C(N)=O)c1)[nH]2,False,0.0,TRAIN
1007,54897,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,True,1.0,TRAIN
1008,5311068,Cc1c(C)c([C@H](C)c2cnc[nH]2)ccc1,True,3.0,TRAIN
1009,6432,FC(F)(F)C(F)(F)C(F)(F)F,False,3.0,TRAIN
1010,2141,NCCCNCCSP(=O)(O)O,False,3.0,TRAIN
1011,2099,Cc1c(CN2CCc3c(C2=O)c2ccccc2n3C)nc[nH]1,True,3.0,TRAIN
1012,564,NCCCCCC(=O)O,False,3.0,VALIDATION
1013,3698,Nc1cc(-c2ccncc2)c[nH]c1=O,False,0.0,TRAIN
1014,9870843,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3c(C)ncs3)CS[C@H]12)c1csc(N)n1,True,3.0,TRAIN
1015,3516,COc1ccccc1OCC(O)CO,False,1.0,TRAIN
1016,6237,CCc1c(C(=O)c2cc(I)c(O)c(I)c2)c2ccccc2o1,True,1.0,TRAIN
1017,105125,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,True,3.0,TRAIN
1018,104865,COc1ccccc1Oc1c(OCCO)nc(-c2ncccn2)nc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1,True,3.0,TRAIN
1019,54746,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3c4c(c[nH]c4ccc3)C[C@H]21,True,3.0,TRAIN
1020,20824,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,True,3.0,TRAIN
1021,51039,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,True,3.0,VALIDATION
1022,47965,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,True,3.0,TRAIN
1023,33255,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,True,3.0,TRAIN
1024,5479537,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,True,3.0,TRAIN
1025,5362065,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,True,3.0,TRAIN
1026,44187,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,True,3.0,TRAIN
1027,5742673,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,True,3.0,TRAIN
1028,53025,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,True,3.0,TEST
1029,441199,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,True,3.0,TRAIN
1030,6335986,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,True,3.0,TRAIN
1031,5281006,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,True,3.0,TRAIN
1032,5282242,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,True,3.0,TRAIN
1033,5479530,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,True,3.0,TRAIN
1034,27447,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,True,3.0,TRAIN
1035,6917715,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,True,3.0,TRAIN
1036,2717,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,True,3.0,TRAIN
1037,156419,C[C@@H](NCCCc1cc(C(F)(F)F)ccc1)c1cccc2ccccc12,False,3.0,TRAIN
1038,151171,Cc1nc2c(CCN(C(=O)c3ccc(NC(=O)c4ccccc4-c4ccccc4)cc3)c3ccccc3-2)[nH]1,False,3.0,TRAIN
1039,71301,OC(CNCC(O)C1CCc2c(ccc(F)c2)O1)C1CCc2c(ccc(F)c2)O1,True,3.0,TRAIN
1040,5488548,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cc(O)ccc1,False,3.0,TRAIN
1041,208902,CCC(=O)NCC[C@@H]1CCc2c1c1c(cc2)OCC1,False,3.0,TRAIN
1042,8593,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,False,0.0,TRAIN
1043,33176,COc1cc2c(cc1)c(C(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,False,0.0,TRAIN
1044,2898,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,True,1.0,VALIDATION
1045,4369359,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,True,3.0,TRAIN
1046,135413538,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,False,3.0,TRAIN
1047,71384,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,True,3.0,TEST
1048,38103,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,False,0.0,VALIDATION
1049,6533629,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,True,3.0,TRAIN
1050,6915944,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,True,3.0,TEST
1051,36811,CC(CCc1ccc(O)cc1)NCCc1cc(O)c(O)cc1,False,0.0,TRAIN
1052,667477,CN(C)CC/C=C1\c2ccccc2COc2ccccc12,True,3.0,TEST
1053,3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,False,0.0,TRAIN
1054,65679,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,True,0.0,TRAIN
1055,259331,C[C@]12CC[C@@H]3c4c(cc(OC(=O)N(CCCl)CCCl)cc4)CC[C@H]3[C@@H]1CC[C@@H]2O,True,3.0,TRAIN
1056,667484,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,False,0.0,TRAIN
1057,40399,O=C(c1cc(O)c(O)c(O)c1)c1c(O)c(O)c(O)cc1,True,1.0,VALIDATION
1058,3348,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,False,0.0,TRAIN
